,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3
138,196,1,0,1,2,1,2,1,1,3,1,1,0,0.223585211,0,0,0,1,2,2020-10-17 19:02:04.639598846,2,0,0,0,0,129,0,2,32,247,65,72.3862,,118.574
139,72,1,1,0,1,2,10,1,2,1,5,1,0,50.337003248,41,7,201,0,1,2020-10-17 19:02:08.318518400,5,0,8,0,0,129,10,0,1,1100,5,72.3862,,118.574
140,286,1,0,1,2,1,8,1,1,2,8,1,0,0.319042847,0,0,0,1,2,2020-10-17 19:02:15.041697741,1,0,7,0,0,129,1,1,58,1,43,72.3862,,118.574
141,72,1,1,0,1,2,10,1,5,1,5,1,0,60.001094119,20,4,60,0,1,2020-10-17 19:02:17.305670023,7,0,1,0,0,129,11,1,33,8,69,72.3862,,118.574
142,225,1,0,1,2,1,5,1,1,5,4,1,0,0.311069428,0,0,0,0,1,2020-10-17 19:02:19.368731737,6,0,8,0,0,129,6,0,1,78,7,72.3862,,118.574
143,72,1,1,0,1,2,10,1,4,1,5,1,0,60.001334970,4,1,12,0,1,2020-10-17 19:02:27.681820869,4,0,2,0,0,129,1,2,36,511,107,72.3862,,118.574
144,142,1,0,1,2,1,1,1,1,4,14,1,0,0.310339543,0,0,0,0,1,2020-10-17 19:02:28.476824522,8,0,8,0,0,129,1,0,1,1300,6,72.3862,,118.574
145,72,1,1,0,1,2,10,1,11,1,5,1,0,60.000289940,0,0,0,0,1,2020-10-17 19:02:29.441808701,8,0,4,0,0,129,2,1,42,1,19,72.3862,,118.574
146,196,1,0,1,2,1,2,1,1,11,1,1,0,0.298433924,0,0,0,1,2,2020-10-17 19:02:35.020822525,5,0,9,0,0,129,11,3,1,1,123,72.3862,,
147,72,1,1,0,1,2,10,1,7,1,5,1,0,55.860640099,12,3,36,1,2,2020-10-17 19:02:42.090952873,0,0,5,0,0,129,1,1,46,1,22,72.3862,,
148,206,1,0,1,2,1,3,1,1,7,2,1,0,0.223505843,0,0,0,0,1,2020-10-17 19:02:42.585835934,2,0,0,0,0,129,2,2,32,255,76,72.3862,,
