,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,value5
126,60,0,2,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 16:29:25.275248289,6,0,4,0,0,129,15,1,38,1,271,-50.178,20.0,20.0,20.0,20.0
127,72,1,1,0,1,2,11,1,2,1,6,1,0,30.000985300,8,2,24,0,1,2020-10-17 16:29:25.320499659,1,0,8,0,0,129,4,1,58,1,107,-50.178,20.0,20.0,20.0,20.0
128,286,1,0,1,2,1,9,1,1,2,9,1,0,0.151548034,0,0,0,1,2,2020-10-17 16:29:28.021089792,2,0,1,0,0,129,11,2,32,255,206,-49.4101,20.0,20.0,20.0,20.0
129,72,1,1,0,1,2,11,1,6,1,6,1,0,30.000850410,24,4,72,0,1,2020-10-17 16:29:28.501044273,3,0,11,0,0,129,10,2,16,15,145,-49.4101,20.0,20.0,20.0,20.0
130,239,1,0,1,2,1,7,1,1,6,7,1,0,0.151559762,0,0,0,0,1,2020-10-17 16:29:29.583288431,7,0,9,0,0,129,5,0,1,None,8,-49.4101,20.0,20.0,20.0,20.0
131,72,1,1,0,1,2,11,1,4,1,6,1,0,30.000789660,0,0,0,0,1,2020-10-17 16:29:30.340769291,0,0,6,0,0,129,4,1,46,1,42,-49.4101,20.0,20.0,20.0,20.0
132,206,1,0,1,2,1,4,1,1,4,3,1,0,0.151717638,0,0,0,0,1,2020-10-17 16:29:31.729392529,4,0,0,0,0,129,9,2,28,127,181,-49.4101,20.0,20.0,20.0,20.0
133,72,1,1,0,1,2,11,1,3,1,6,1,0,30.000916086,0,0,0,0,1,2020-10-17 16:29:43.059587240,7,0,7,0,0,129,6,1,55,2,87,-49.4101,20.0,20.0,20.0,20.0
134,208,1,0,1,2,1,5,1,1,3,4,1,0,0.151589344,6,1,18,0,1,2020-10-17 16:29:50.420197487,9,0,5,0,0,129,0,1,42,1,24,-49.4101,20.0,20.0,20.0,20.0
135,72,1,1,0,1,2,11,1,8,1,6,1,0,30.000852933,5,1,15,0,1,2020-10-17 16:29:50.860088348,8,0,2,0,0,129,2,1,33,0,229,-49.4101,20.0,20.0,20.0,20.0
136,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000674731,0,0,0,0,1,2020-10-17 16:29:51.473236561,5,0,3,0,0,129,9,2,36,511,275,-49.4101,20.0,20.0,20.0,20.0
137,225,1,0,1,2,1,6,1,1,8,5,1,0,0.152688316,0,0,0,0,1,2020-10-17 16:29:55.511147021,6,0,4,0,0,129,0,1,38,1,270,-49.4101,1290.08,20.0,20.0,20.0
138,293,1,0,1,2,1,10,1,1,11,10,1,0,0.152825059,0,0,0,1,2,2020-10-17 16:29:55.594089985,1,0,8,0,0,129,5,1,58,1,106,-49.4101,1290.08,20.0,20.0,20.0
139,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000806750,10,2,30,1,2,2020-10-17 16:29:58.249131203,2,0,1,0,0,129,12,2,32,255,213,-49.5289,1290.08,20.0,20.0,20.0
140,196,1,0,1,2,1,3,1,1,7,2,1,0,0.152622739,0,0,0,1,2,2020-10-17 16:29:58.729232073,3,0,11,0,0,129,11,2,16,15,146,-49.5289,1290.08,20.0,20.0,20.0
141,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000755298,0,0,0,0,1,2020-10-17 16:30:00.568720102,0,0,6,0,0,129,5,1,46,1,43,-49.5289,1290.08,20.0,20.0,20.0
142,142,1,0,1,2,1,1,1,1,5,15,1,0,0.297858083,0,0,0,0,1,2020-10-17 16:30:01.957194328,4,0,0,0,0,129,10,2,28,127,158,-49.5289,1290.08,20.0,20.0,20.0
143,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000713914,5,1,15,0,1,2020-10-17 16:30:13.368225098,7,0,7,0,0,129,7,1,55,2,88,-49.5289,1290.08,20.0,20.0,20.0
144,253,1,0,1,2,1,8,1,1,10,8,1,0,0.302040866,0,0,0,0,1,2020-10-17 16:30:20.724211931,9,0,5,0,0,129,1,1,42,1,27,-49.5289,1290.08,20.0,20.0,20.0
145,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000777459,0,0,0,0,1,2020-10-17 16:30:21.168815374,8,0,2,0,0,129,3,1,33,0,235,-49.5289,1290.08,20.0,20.0,20.0
146,182,1,0,1,2,1,2,1,1,9,1,1,0,0.305722949,5,1,15,1,2,2020-10-17 16:30:21.781740427,5,0,3,0,0,129,10,2,36,511,276,-49.5289,1290.08,20.0,20.0,20.0
147,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:30:25.741800785,6,0,4,0,0,129,1,1,38,1,269,-49.5289,1289.41,20.0,20.0,20.0
148,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:30:25.821248055,1,0,8,0,0,129,6,1,58,1,105,-49.5289,1289.41,20.0,20.0,20.0
149,72,1,1,0,1,2,11,1,2,1,6,1,0,30.000370819,20,5,60,0,1,2020-10-17 16:30:28.485164165,2,0,1,0,0,129,13,2,32,255,214,-50.8214,1289.41,20.0,20.0,20.0
150,286,1,0,1,2,1,9,1,1,2,9,1,0,0.243411674,0,0,0,1,2,2020-10-17 16:30:28.954049349,3,0,11,0,0,129,12,2,16,15,147,-50.8214,1289.41,20.0,20.0,20.0
151,72,1,1,0,1,2,11,1,6,1,6,1,0,30.000407705,25,4,74,0,1,2020-10-17 16:30:30.793469429,0,0,6,0,0,129,6,1,46,1,44,-50.8214,1289.41,20.0,20.0,20.0
152,239,1,0,1,2,1,7,1,1,6,7,1,0,0.239442587,0,0,0,0,1,2020-10-17 16:30:32.185441971,4,0,0,0,0,129,11,2,28,127,162,-50.8214,1289.41,20.0,20.0,20.0
153,72,1,1,0,1,2,11,1,4,1,6,1,0,30.000228360,0,0,0,0,1,2020-10-17 16:30:43.684348583,7,0,7,0,0,129,8,1,55,2,93,-50.8214,1289.41,20.0,20.0,20.0
154,206,1,0,1,2,1,4,1,1,4,3,1,0,0.229219478,0,0,0,0,1,2020-10-17 16:30:51.036288023,9,0,5,0,0,129,2,1,42,1,26,-50.8214,1289.41,20.0,20.0,20.0
155,72,1,1,0,1,2,11,1,3,1,6,1,0,30.000337062,0,0,0,0,1,2020-10-17 16:30:51.477279186,8,0,2,0,0,129,4,1,33,0,233,-50.8214,1289.41,20.0,20.0,20.0
156,208,1,0,1,2,1,5,1,1,3,4,1,0,0.227586657,0,0,0,1,2,2020-10-17 16:30:52.086595535,5,0,3,0,0,129,11,2,36,511,278,-50.8214,1289.41,20.0,20.0,20.0
157,72,1,1,0,1,2,11,1,8,1,6,1,0,30.000272263,16,3,48,0,1,2020-10-17 16:30:55.974883556,6,0,4,0,0,129,2,1,38,1,268,-50.8214,1288.74,20.0,20.0,20.0
158,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000100980,0,0,0,0,1,2020-10-17 16:30:56.053878307,1,0,8,0,0,129,7,1,58,1,99,-50.8214,1288.74,20.0,20.0,20.0
159,225,1,0,1,2,1,6,1,1,8,5,1,0,0.230166240,0,0,0,0,1,2020-10-17 16:30:58.705895662,2,0,1,0,0,129,14,2,32,255,216,-51.831,1288.74,20.0,20.0,20.0
160,293,1,0,1,2,1,10,1,1,11,10,1,0,0.226141186,0,0,0,0,1,2020-10-17 16:30:59.192868948,3,0,11,0,0,129,13,2,16,15,152,-51.831,1288.74,20.0,20.0,20.0
161,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000248316,5,1,15,0,1,2020-10-17 16:31:01.012559652,0,0,6,0,0,129,7,1,46,1,45,-51.831,1288.74,20.0,20.0,20.0
162,196,1,0,1,2,1,3,1,1,7,2,1,0,0.229710427,0,0,0,0,1,2020-10-17 16:31:02.410443306,4,0,0,0,0,129,12,2,28,127,165,-51.831,1288.74,20.0,20.0,20.0
163,72,1,1,0,1,2,11,1,5,1,6,1,0,30.001066164,0,0,0,1,2,2020-10-17 16:31:13.996488094,7,0,7,0,0,129,9,1,55,2,89,-51.831,1288.74,20.0,20.0,20.0
164,142,1,0,1,2,1,1,1,1,5,15,1,0,0.227397758,0,0,0,0,1,2020-10-17 16:31:21.344581604,9,0,5,0,0,129,3,1,42,1,28,-51.831,1288.74,20.0,20.0,20.0
165,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000888982,5,1,15,0,1,2020-10-17 16:31:21.789159298,8,0,2,0,0,129,5,1,33,0,236,-51.831,1288.74,20.0,20.0,20.0
166,253,1,0,1,2,1,8,1,1,10,8,1,0,0.306657549,0,0,0,0,1,2020-10-17 16:31:22.404838800,5,0,3,0,0,129,12,2,36,511,277,-51.831,1288.74,20.0,20.0,20.0
167,72,1,1,0,1,2,11,1,9,1,6,1,0,30.001212864,6,1,17,0,1,2020-10-17 16:31:26.206434727,6,0,4,0,0,129,3,1,38,1,267,-51.831,1288.54,20.0,20.0,20.0
168,182,1,0,1,2,1,2,1,1,9,1,1,0,0.294443569,0,0,0,1,2,2020-10-17 16:31:26.290135622,1,0,8,0,0,129,8,1,58,1,103,-51.831,1288.54,20.0,20.0,20.0
169,72,1,1,0,1,2,11,1,2,1,6,1,0,30.000679375,20,5,60,0,1,2020-10-17 16:31:29.002454519,2,0,1,0,0,129,15,2,32,255,215,-52.6347,1288.54,20.0,20.0,20.0
170,286,1,0,1,2,1,9,1,1,2,9,1,0,0.223406585,0,0,0,1,2,2020-10-17 16:31:29.494269371,3,0,11,0,0,129,14,2,16,15,149,-52.6347,1288.54,20.0,20.0,20.0
171,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,18,3,54,0,1,2020-10-17 16:31:31.350647926,0,0,6,0,0,129,8,1,46,1,46,-52.6347,1288.54,20.0,20.0,20.0
172,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:31:32.707055092,4,0,0,0,0,129,13,2,28,127,164,-52.6347,1288.54,20.0,20.0,20.0
173,72,1,1,0,1,2,11,1,6,1,6,1,0,30.000546544,6,1,18,0,1,2020-10-17 16:31:44.316732168,7,0,7,0,0,129,10,1,55,2,92,-52.6347,1288.54,20.0,20.0,20.0
174,239,1,0,1,2,1,7,1,1,6,7,1,0,0.224729900,0,0,0,0,1,2020-10-17 16:31:51.661251545,9,0,5,0,0,129,4,1,42,1,29,-52.6347,1288.54,20.0,20.0,20.0
175,72,1,1,0,1,2,11,1,4,1,6,1,0,30.001011975,0,0,0,0,1,2020-10-17 16:31:52.124941826,8,0,2,0,0,129,6,1,33,0,234,-52.6347,1288.54,20.0,20.0,20.0
176,206,1,0,1,2,1,4,1,1,4,3,1,0,0.233516976,0,0,0,0,1,2020-10-17 16:31:52.723340511,5,0,3,0,0,129,13,2,36,511,279,-52.6347,1288.54,20.0,20.0,20.0
177,72,1,1,0,1,2,11,1,3,1,6,1,0,30.000478482,6,1,18,0,1,2020-10-17 16:31:56.435367107,6,0,4,0,0,129,4,1,38,1,266,-52.6347,1288.16,20.0,20.0,20.0
178,208,1,0,1,2,1,5,1,1,3,4,1,0,0.227851640,0,0,0,1,2,2020-10-17 16:31:56.522564649,1,0,8,0,0,129,9,1,58,1,100,-52.6347,1288.16,20.0,20.0,20.0
179,72,1,1,0,1,2,11,1,8,1,6,1,0,30.001036823,10,2,30,0,1,2020-10-17 16:31:59.302830935,2,0,1,0,0,129,0,2,32,255,217,-53.1832,1288.16,20.0,20.0,20.0
180,72,1,1,0,1,2,11,1,11,1,6,1,0,30.001017947,0,0,0,0,1,2020-10-17 16:31:59.798564196,3,0,11,0,0,129,15,2,16,15,153,-53.1832,1288.16,20.0,20.0,20.0
181,225,1,0,1,2,1,6,1,1,8,5,1,0,0.333061391,0,0,0,0,1,2020-10-17 16:32:01.654751062,0,0,6,0,0,129,9,1,46,1,47,-53.1832,1288.16,20.0,20.0,20.0
182,293,1,0,1,2,1,10,1,1,11,10,1,0,0.330573529,0,0,0,0,1,2020-10-17 16:32:03.007481813,4,0,0,0,0,129,14,2,28,127,163,-53.1832,1288.16,20.0,20.0,20.0
183,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000388125,5,1,15,0,1,2020-10-17 16:32:14.633291245,7,0,7,0,0,129,11,1,55,2,95,-53.1832,1288.16,20.0,20.0,20.0
184,196,1,0,1,2,1,3,1,1,7,2,1,0,0.227685184,0,0,0,0,1,2020-10-17 16:32:21.973545551,9,0,5,0,0,129,5,1,42,1,32,-53.1832,1288.16,20.0,20.0,20.0
185,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000596403,0,0,0,0,1,2020-10-17 16:32:22.433113575,8,0,2,0,0,129,7,1,33,0,231,-53.1832,1288.16,20.0,20.0,20.0
186,142,1,0,1,2,1,1,1,1,5,15,1,0,0.227762597,0,0,0,1,2,2020-10-17 16:32:23.034926414,5,0,3,0,0,129,14,2,36,511,282,-53.1832,1288.16,20.0,20.0,20.0
187,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000347775,5,1,15,0,1,2020-10-17 16:32:26.663230419,6,0,4,0,0,129,5,1,38,1,265,-53.1832,1288.09,20.0,20.0,20.0
188,253,1,0,1,2,1,8,1,1,10,8,1,0,0.290792560,0,0,0,0,1,2020-10-17 16:32:26.751029015,1,0,8,0,0,129,10,1,58,1,102,-53.1832,1288.09,20.0,20.0,20.0
189,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000618354,5,1,15,0,1,2020-10-17 16:32:29.598846436,2,0,1,0,0,129,1,2,32,255,218,-53.6449,1288.09,20.0,20.0,20.0
190,182,1,0,1,2,1,2,1,1,9,1,1,0,0.296613759,0,0,0,1,2,2020-10-17 16:32:30.090948105,3,0,11,0,0,129,0,2,16,15,151,-53.6449,1288.09,20.0,20.0,20.0
191,72,1,1,0,1,2,11,1,2,1,6,1,0,30.000504086,26,6,78,0,1,2020-10-17 16:32:31.962873220,0,0,6,0,0,129,10,1,46,1,48,-53.6449,1288.09,20.0,20.0,20.0
192,286,1,0,1,2,1,9,1,1,2,9,1,0,0.235853627,0,0,0,1,2,2020-10-17 16:32:33.310817957,4,0,0,0,0,129,15,2,28,127,161,-53.6449,1288.09,20.0,20.0,20.0
193,72,1,1,0,1,2,11,1,6,1,6,1,0,30.001283026,18,3,54,0,1,2020-10-17 16:32:44.937613726,7,0,7,0,0,129,12,1,55,2,91,-53.6449,1288.09,20.0,20.0,20.0
194,239,1,0,1,2,1,7,1,1,6,7,1,0,0.297439780,0,0,0,0,1,2020-10-17 16:32:52.199300528,9,0,5,0,0,129,6,1,42,1,30,-53.6449,1288.09,20.0,20.0,50.2328
195,72,1,1,0,1,2,11,1,4,1,6,1,0,30.000299785,0,0,0,0,1,2020-10-17 16:32:52.657943249,8,0,2,0,0,129,8,1,33,0,232,-53.6449,1288.09,20.0,90.2404,50.2328
196,206,1,0,1,2,1,4,1,1,4,3,1,0,0.302752555,0,0,0,0,1,2020-10-17 16:32:53.263336658,5,0,3,0,0,129,15,2,36,511,281,-53.6449,1288.09,20.0,90.2404,50.2328
197,72,1,1,0,1,2,11,1,3,1,6,1,0,30.001143644,6,1,18,0,1,2020-10-17 16:32:56.895157099,6,0,4,0,0,129,6,1,38,1,264,-53.6449,1287.86,20.0,90.2404,50.2328
198,208,1,0,1,2,1,5,1,1,3,4,1,0,0.294958808,0,0,0,1,2,2020-10-17 16:32:56.983180046,1,0,8,0,0,129,11,1,58,1,101,-53.6449,1287.86,20.0,90.2404,50.2328
199,72,1,1,0,1,2,11,1,8,1,6,1,0,30.000724975,10,2,30,0,1,2020-10-17 16:32:59.902134180,2,0,1,0,0,129,2,2,32,255,220,-54.019,1287.86,20.0,90.2404,50.2328
200,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000361032,0,0,0,0,1,2020-10-17 16:33:00.393364906,3,0,11,0,0,129,1,2,16,15,150,-54.019,1287.86,20.0,90.2404,50.2328
201,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:33:02.192373037,0,0,6,0,0,129,11,1,46,1,49,-54.019,1287.86,20.0,90.2404,50.2328
202,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:33:03.546411991,4,0,0,0,0,129,0,2,28,127,160,-54.019,1287.86,20.0,90.2404,50.2328
203,225,1,0,1,2,1,6,1,1,8,5,1,0,0.224965246,0,0,0,0,1,2020-10-17 16:33:15.241760254,7,0,7,0,0,129,13,1,55,2,94,-54.019,1287.86,20.0,90.2404,50.2328
204,293,1,0,1,2,1,10,1,1,11,10,1,0,0.232442312,0,0,0,0,1,2020-10-17 16:33:22.509683371,9,0,5,0,0,129,7,1,42,1,31,-54.019,1287.86,20.0,90.2404,20.0
205,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000264818,5,1,15,0,1,2020-10-17 16:33:22.977793455,8,0,2,0,0,129,9,1,33,0,230,-54.019,1287.86,20.0,20.0,20.0
206,196,1,0,1,2,1,3,1,1,7,2,1,0,0.222768005,0,0,0,0,1,2020-10-17 16:33:23.490921497,5,0,3,0,0,129,0,2,36,511,280,-54.019,1287.86,20.0,20.0,20.0
207,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000233672,0,0,0,0,1,2020-10-17 16:33:27.209825754,6,0,4,0,0,129,7,1,38,1,263,-54.019,20.0,20.0,20.0,20.0
208,142,1,0,1,2,1,1,1,1,5,15,1,0,0.240288419,5,1,15,1,2,2020-10-17 16:33:27.329685450,1,0,8,0,0,129,12,1,58,1,104,-54.019,20.0,20.0,20.0,20.0
209,72,1,1,0,1,2,11,1,10,1,6,1,0,30.001200567,0,0,0,0,1,2020-10-17 16:33:30.223498583,2,0,1,0,0,129,3,2,32,255,219,-54.3033,20.0,20.0,20.0,20.0
210,253,1,0,1,2,1,8,1,1,10,8,1,0,0.303358251,0,0,0,0,1,2020-10-17 16:33:30.695452213,3,0,11,0,0,129,2,2,16,15,148,-54.3033,20.0,20.0,20.0,20.0
211,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000296400,5,1,15,0,1,2020-10-17 16:33:32.487613201,0,0,6,0,0,129,12,1,46,1,50,-54.3033,20.0,20.0,20.0,20.0
212,182,1,0,1,2,1,2,1,1,9,1,1,0,0.319266969,0,0,0,1,2,2020-10-17 16:33:33.859495401,4,0,0,0,0,129,1,2,28,127,159,-54.3033,20.0,20.0,20.0,20.0
213,72,1,1,0,1,2,11,1,2,1,6,1,0,30.001245093,26,6,78,0,1,2020-10-17 16:33:45.557910919,6,0,9,0,0,129,8,0,1,1200,2,-54.3033,20.0,20.0,20.0,20.0
214,286,1,0,1,2,1,9,1,1,2,9,1,0,0.240135895,0,0,0,1,2,2020-10-17 16:33:45.598266602,7,0,7,0,0,129,14,1,55,2,90,-54.3033,20.0,20.0,20.0,20.0
215,81,1,1,0,1,2,12,1,4,1,11,1,0,24.006698442,6,1,18,1,0,2020-10-17 16:33:52.732740879,9,0,5,0,0,129,8,1,42,1,34,-54.3033,20.0,20.0,20.0,53.4217
216,85,1,0,1,2,1,13,1,1,4,12,1,0,0.312184329,0,0,0,1,2,2020-10-17 16:33:53.239202976,8,0,2,0,0,129,10,1,33,0,238,-54.3033,20.0,20.0,97.0535,53.4217
217,72,1,1,0,1,2,11,1,6,1,6,1,0,30.000623818,12,2,36,0,1,2020-10-17 16:33:53.471455574,6,0,9,0,0,129,9,0,1,1100,4,-54.3033,20.0,20.0,97.0535,53.4217
218,239,1,0,1,2,1,7,1,1,6,7,1,0,0.314589089,0,0,0,0,1,2020-10-17 16:33:53.719579458,5,0,3,0,0,129,1,2,36,511,284,-54.3033,20.0,20.0,97.0535,53.4217
219,72,1,1,0,1,2,11,1,4,1,6,1,0,5.681338332,0,0,0,0,1,2020-10-17 16:33:57.526679993,6,0,4,0,0,129,10,1,38,1,252,-54.3033,20.0,20.0,97.0535,53.4217
220,206,1,0,1,2,1,4,1,1,4,3,1,0,0.311922794,6,1,18,0,1,2020-10-17 16:33:57.575651407,1,0,8,0,0,129,13,1,58,1,122,-54.3033,20.0,20.0,97.0535,53.4217
221,72,1,1,0,1,2,11,1,3,1,6,1,0,30.000932270,0,0,0,0,1,2020-10-17 16:34:00.519677877,2,0,1,0,0,129,4,2,32,255,227,-64.4055,20.0,20.0,97.0535,53.4217
222,208,1,0,1,2,1,5,1,1,3,4,1,0,0.305251519,0,0,0,1,2,2020-10-17 16:34:00.999443293,3,0,11,0,0,129,3,2,16,15,156,-64.4055,20.0,20.0,97.0535,53.4217
223,72,1,1,0,1,2,11,1,8,1,6,1,0,30.001152103,10,2,30,0,1,2020-10-17 16:34:02.720027685,0,0,6,0,0,129,13,1,46,1,61,-64.4055,20.0,20.0,97.0535,53.4217
224,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000585585,0,0,0,0,1,2020-10-17 16:34:04.087643147,4,0,0,0,0,129,2,2,28,127,173,-64.4055,20.0,20.0,97.0535,53.4217
225,225,1,0,1,2,1,6,1,1,8,5,1,0,0.333818208,0,0,0,0,1,2020-10-17 16:34:10.771597624,6,0,10,0,0,129,11,3,1,1,305,-64.4055,20.0,20.0,97.0535,53.4217
226,293,1,0,1,2,1,10,1,1,11,10,1,0,0.347214041,0,0,0,0,1,2020-10-17 16:34:15.906324387,7,0,7,0,0,129,15,1,55,2,98,-64.4055,20.0,20.0,97.0535,53.4217
227,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000247079,5,1,15,0,1,2020-10-17 16:34:21.406376123,6,0,9,0,0,129,12,0,1,1100,4,-64.4055,20.0,20.0,97.0535,53.4217
228,196,1,0,1,2,1,3,1,1,7,2,1,0,0.229290665,0,0,0,0,1,2020-10-17 16:34:23.030426502,9,0,5,0,0,129,9,1,42,1,35,-64.4055,20.0,20.0,97.0535,20.0
229,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000743873,0,0,0,0,1,2020-10-17 16:34:23.473925114,8,0,2,0,0,129,11,1,33,0,241,-64.4055,20.0,20.0,112.665,20.0
230,142,1,0,1,2,1,1,1,1,5,15,1,0,0.227553642,5,1,15,1,2,2020-10-17 16:34:23.947729111,5,0,3,0,0,129,2,2,36,511,300,-64.4055,20.0,20.0,112.665,20.0
231,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000560248,5,1,15,0,1,2020-10-17 16:34:27.862667322,6,0,4,0,0,129,13,1,38,1,248,-64.4055,20.0,20.0,112.665,20.0
232,253,1,0,1,2,1,8,1,1,10,8,1,0,0.290467775,0,0,0,0,1,2020-10-17 16:34:27.900523186,1,0,8,0,0,129,14,1,58,1,126,-64.4055,20.0,20.0,112.665,20.0
233,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000786494,0,0,0,0,1,2020-10-17 16:34:30.830531597,2,0,1,0,0,129,5,2,32,247,190,92.3535,20.0,20.0,112.665,20.0
234,182,1,0,1,2,1,2,1,1,9,1,1,0,0.308403755,0,0,0,1,2,2020-10-17 16:34:31.296638489,3,0,11,0,0,129,4,2,16,15,129,92.3535,20.0,20.0,112.665,20.0
235,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,8,2,24,0,1,2020-10-17 16:34:33.032002449,0,0,6,0,0,129,14,1,46,1,66,92.3535,20.0,20.0,112.665,20.0
236,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:34:34.399453402,4,0,0,0,0,129,3,2,28,127,183,92.3535,20.0,20.0,112.665,20.0
237,72,1,1,0,1,2,11,1,2,1,6,1,0,30.000762482,18,4,54,0,1,2020-10-17 16:34:38.116111755,6,0,10,0,0,129,14,3,1,1,305,92.3535,20.0,20.0,112.665,20.0
238,286,1,0,1,2,1,9,1,1,2,9,1,0,0.309656813,0,0,0,1,2,2020-10-17 16:34:46.214657545,7,0,7,0,0,129,0,1,55,2,97,92.3535,20.0,20.0,112.665,20.0
239,81,1,1,0,1,2,12,1,6,1,11,1,0,23.647855095,0,0,0,1,0,2020-10-17 16:34:53.354641676,9,0,5,0,0,129,10,1,42,1,37,92.3535,20.0,20.0,112.665,20.0
240,85,1,0,1,2,1,13,1,1,6,12,1,0,0.305154152,0,0,0,1,2,2020-10-17 16:34:53.708186865,8,0,2,0,0,129,12,1,33,0,243,92.3535,20.0,20.0,134.274,20.0
241,72,1,1,0,1,2,11,1,6,1,6,1,0,6.047221006,24,4,72,1,2,2020-10-17 16:34:54.197027922,5,0,3,0,0,129,3,2,36,511,302,92.3535,20.0,20.0,134.274,20.0
242,239,1,0,1,2,1,7,1,1,6,7,1,0,0.328303771,0,0,0,0,1,2020-10-17 16:34:58.194863319,6,0,4,0,0,129,15,1,38,1,246,92.3535,20.0,20.0,134.274,20.0
243,72,1,1,0,1,2,11,1,4,1,6,1,0,30.001100629,0,0,0,0,1,2020-10-17 16:34:58.232211590,1,0,8,0,0,129,15,1,58,1,124,92.3535,20.0,20.0,134.274,20.0
244,81,1,1,0,1,2,12,1,6,1,11,1,0,0.260934854,0,0,0,1,0,2020-10-17 16:35:01.132462502,2,0,1,0,0,129,6,2,32,247,191,121.717,20.0,20.0,134.274,20.0
245,206,1,0,1,2,1,4,1,1,4,3,1,0,0.299444545,0,0,0,0,1,2020-10-17 16:35:01.682545185,3,0,11,0,0,129,5,2,16,15,142,121.717,20.0,20.0,134.274,20.0
246,85,1,0,1,2,1,13,1,1,6,12,1,0,0.303018364,0,0,0,0,1,2020-10-17 16:35:03.342844009,0,0,6,0,0,129,15,1,46,1,67,121.717,20.0,20.0,134.274,20.0
247,72,1,1,0,1,2,11,1,3,1,6,1,0,30.000776368,0,0,0,0,1,2020-10-17 16:35:04.699980259,4,0,0,0,0,129,4,2,28,127,184,121.717,20.0,20.0,134.274,20.0
248,208,1,0,1,2,1,5,1,1,3,4,1,0,0.313603067,0,0,0,1,2,2020-10-17 16:35:16.523351431,7,0,7,0,0,129,1,1,55,2,96,121.717,20.0,20.0,134.274,20.0
249,72,1,1,0,1,2,11,1,8,1,6,1,0,30.001078712,11,2,32,0,1,2020-10-17 16:35:23.507499456,9,0,5,0,0,129,11,1,42,1,38,121.717,20.0,20.0,134.274,68.0398
250,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000762680,0,0,0,0,1,2020-10-17 16:35:23.860527277,8,0,2,0,0,129,13,1,33,0,244,121.717,20.0,20.0,131.67,68.0398
251,225,1,0,1,2,1,6,1,1,8,5,1,0,0.343453351,0,0,0,0,1,2020-10-17 16:35:24.350435019,5,0,3,0,0,129,4,2,36,511,303,121.717,20.0,20.0,131.67,68.0398
252,293,1,0,1,2,1,10,1,1,11,10,1,0,0.324608399,0,0,0,1,2,2020-10-17 16:35:28.347500563,6,0,4,0,0,129,0,1,38,1,245,121.717,161.95,20.0,131.67,68.0398
253,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000642070,5,1,15,1,2,2020-10-17 16:35:28.383495808,1,0,8,0,0,129,0,1,58,1,125,121.717,161.95,20.0,131.67,68.0398
254,196,1,0,1,2,1,3,1,1,7,2,1,0,0.296313816,5,1,15,0,1,2020-10-17 16:35:31.285474539,2,0,1,0,0,129,7,2,32,247,192,117.219,161.95,20.0,131.67,68.0398
255,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000334591,0,0,0,0,1,2020-10-17 16:35:31.835561037,3,0,11,0,0,129,6,2,16,15,143,117.219,161.95,20.0,131.67,68.0398
